movie_name,url_page,genres,url_poster,in_sample,main_genre
Crime Watch Daily,https://www.imdb.com/title/tt4662568/,"['Crime', 'Mystery', 'News']","https://m.media-amazon.com/images/M/MV5BMTUzZDljMzAtOTY0Ny00OTg2LWI2NmEtZDIzM2I4YzgxZjEyXkEyXkFqcGdeQXVyMDUyNTY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Crime
Requiem for the American Dream,https://www.imdb.com/title/tt3270538/,"['Documentary', 'Biography', 'News']","https://m.media-amazon.com/images/M/MV5BZDE0ZjNiODgtNDE4MS00MWM1LTgyZWMtZjA1NDAzYTZhMWRjXkEyXkFqcGdeQXVyNDI1Njc3NDA@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Documentary
Korengal,https://www.imdb.com/title/tt3578504/,"['Documentary', 'History', 'News']","https://m.media-amazon.com/images/M/MV5BMTkxMTI4Mjk4NV5BMl5BanBnXkFtZTgwNTkzMjU2MTE@._V1_UY268_CR1,0,182,268_AL_.jpg",True,Documentary
The 69th Primetime Emmy Awards,https://www.imdb.com/title/tt7162324/,"['News', 'TV Special 17 September 2017\n']","https://m.media-amazon.com/images/M/MV5BN2ZlZDAxZDMtNDU5Ny00MmIxLTk2YmItODVjNTE0NDMxMTkzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX182_CR0,0,182,268_AL_.jpg",True,News
The Beaverton,https://www.imdb.com/title/tt4855578/,"['Comedy', 'News', 'TV Series (2016– )\n']","https://m.media-amazon.com/images/M/MV5BMTNkNTAyZGItZjFhZC00MDk3LTk3YjktMjJjYjM2YTY4YjU2XkEyXkFqcGdeQXVyMzQzMjE5Njc@._V1_UY268_CR24,0,182,268_AL_.jpg",True,Comedy
Breakfast,https://www.imdb.com/title/tt0262152/,"['Family', 'News', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BZDQyZjQ3NDktMjdmOS00ODBiLWEzMGItNmY1YzBjMjg0M2E3XkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_UY268_CR147,0,182,268_AL_.jpg",True,Family
Born Into Brothels: Calcutta's Red Light Kids,https://www.imdb.com/title/tt0388789/,"['Documentary', 'Biography', 'News']","https://m.media-amazon.com/images/M/MV5BMTY0Nzc4NDEwNl5BMl5BanBnXkFtZTcwMjMyNzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Documentary
The Onion News Network,https://www.imdb.com/title/tt1717499/,"['Comedy', 'News', 'TV Series (2011– )\n']","https://m.media-amazon.com/images/M/MV5BMTc5Njk3NzY4OF5BMl5BanBnXkFtZTcwMTIyMTU0NA@@._V1_UY268_CR110,0,182,268_AL_.jpg",True,Comedy
Match of the Day,https://www.imdb.com/title/tt0135733/,"['News', 'Sport', 'TV Series (1964– )\n']","https://m.media-amazon.com/images/M/MV5BY2UzZjY0YTUtMjBmZC00MWNjLTljZWYtZWM0MWQ3YTJmYWQ2XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UY268_CR15,0,182,268_AL_.jpg",True,News
Al midan,https://www.imdb.com/title/tt2486682/,"['Documentary', 'News', '10 January 2014 (UK)\n']","https://m.media-amazon.com/images/M/MV5BMTUxMjkwNzM5M15BMl5BanBnXkFtZTgwOTIxNDQyNDE@._V1_UY268_CR1,0,182,268_AL_.jpg",True,Documentary
Charlie Rose,https://www.imdb.com/title/tt0270116/,"['News', 'Talk-Show', 'TV Series (1991– )\n']","https://m.media-amazon.com/images/M/MV5BZDc2ZDlkNTctOTdkOC00ZGM3LWFhYmItMTMwOTY4ODBiY2YyXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,News
Get Up,https://www.imdb.com/title/tt7877780/,"['News', 'Sport', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BNjFmNDBjMzEtZDk5Yy00ZDY5LWE5OWUtN2FkNDdkYjc3MDVlXkEyXkFqcGdeQXVyNDM3OTg3Mzc@._V1_UY268_CR147,0,182,268_AL_.jpg",True,News
Daily Blast Live,https://www.imdb.com/title/tt8196950/,"['News', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BNTRiNTJiZDEtZDAzYS00NmE0LTlhNmItZDNhZGJlM2YyMmRmXkEyXkFqcGdeQXVyMTQ5NDcwNTQ@._V1_UY268_CR129,0,182,268_AL_.jpg",True,News
Daily Mail TV,https://www.imdb.com/title/tt7269378/,"['News', 'TV Series (2017– )\n']","https://m.media-amazon.com/images/M/MV5BYWJiYTA2MjEtYjcwNy00YjUzLWIwNjgtZGUzYmU2ZGNlNzJkXkEyXkFqcGdeQXVyNTk1MjM0ODg@._V1_UY268_CR124,0,182,268_AL_.jpg",True,News
Dish Nation,https://www.imdb.com/title/tt1973047/,"['News', 'TV Series (2011– )\n']","https://m.media-amazon.com/images/M/MV5BMDI1NjZiOTQtZTgxOC00YzcxLTg4ZmQtYTNhNzNlNjJhZDk0XkEyXkFqcGdeQXVyNDYyMTE5NTM@._V1_UY268_CR43,0,182,268_AL_.jpg",True,News
CBS This Morning,https://www.imdb.com/title/tt2163227/,"['News', 'TV Series (1992– )\n']","https://m.media-amazon.com/images/M/MV5BMWMxYjlkMTQtYjk4Ni00MDkzLTkzOWItZGFhODU4ZWFmYTFhXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UY268_CR9,0,182,268_AL_.jpg",True,News
The Ben Shapiro Show,https://www.imdb.com/title/tt7262670/,"['News', 'Talk-Show', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BYTcwMWUyMDUtYzgxMS00MTRmLWJkNTgtNzA0NTgzZmFmOWE1XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UY268_CR43,0,182,268_AL_.jpg",True,News
The Greg Gutfeld Show,https://www.imdb.com/title/tt4690816/,"['Comedy', 'News', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMGYyYzA5OTUtZmM5Mi00NWFkLThjOTgtMGVjYmZmNDQwNjI3XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
Vice News Tonight,https://www.imdb.com/title/tt6329790/,"['News', 'TV Series (2016– )\n']","https://m.media-amazon.com/images/M/MV5BY2I5OGQ1ZWMtNjgxNi00ZjQ4LTk3YmQtZGYzMGNkMDkwNjllXkEyXkFqcGdeQXVyNjMxMDgyNzQ@._V1_UY268_CR1,0,182,268_AL_.jpg",True,News
The Grindhouse Radio,https://www.imdb.com/title/tt6697116/,"['Comedy', 'News', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BZWVhYWY4NDYtMTg5Yy00Nzc2LWJlNDctYWFlOTcyZWQ5OGM4XkEyXkFqcGdeQXVyMTQ1MDgxMjc@._V1_UY268_CR2,0,182,268_AL_.jpg",True,Comedy
Saturday Night Live: Weekend Update Summer Edition,https://www.imdb.com/title/tt1217217/,"['Comedy', 'News', 'TV Series (2008– )\n']","https://m.media-amazon.com/images/M/MV5BMTQ1ODI4ODQ5MF5BMl5BanBnXkFtZTcwNjU5Njg5MQ@@._V1_UY268_CR109,0,182,268_AL_.jpg",True,Comedy
Tucker Carlson Tonight,https://www.imdb.com/title/tt6238614/,"['News', 'Talk-Show', 'TV Series (2016– )\n']","https://m.media-amazon.com/images/M/MV5BZTdmOWE4YzktNDMxNi00M2I1LWFiNzItYzM3N2Y1ZTU5ZDQ0XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,News
Panorama,https://www.imdb.com/title/tt0199257/,"['Documentary', 'News', 'TV Series (1953– )\n']","https://m.media-amazon.com/images/M/MV5BOTQ3NWMyMTQtOTYyMi00ZGQ0LWI5YWItZGY3ZTk1Yjc3OTFjXkEyXkFqcGdeQXVyNDg1NjA2OA@@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Documentary
The 7PM Project,https://www.imdb.com/title/tt1480165/,"['Comedy', 'News', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMTAzMTIxNDYyNjdeQTJeQWpwZ15BbWU4MDAxMzE4OTAx._V1_UY268_CR3,0,182,268_AL_.jpg",True,Comedy
75th Golden Globe Awards,https://www.imdb.com/title/tt6635044/,"['Comedy', 'News', 'TV Special 7 January 2018\n']","https://m.media-amazon.com/images/M/MV5BNjM2NDQ0ODM0OF5BMl5BanBnXkFtZTgwNDI3NTE0NDM@._V1_UY268_CR10,0,182,268_AL_.jpg",True,Comedy
Morning Joe,https://www.imdb.com/title/tt1170244/,"['News', 'Talk-Show', 'TV Series (2007– )\n']","https://m.media-amazon.com/images/M/MV5BOWMwNTc2MWYtYjUwNi00YzE1LWFmNzYtOTVmYzhlYTEyMjYxXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,News
Terms and Conditions May Apply,https://www.imdb.com/title/tt2084953/,"['Documentary', 'News', '12 July 2013 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMTQyNDc5NTUzOF5BMl5BanBnXkFtZTcwNzM0MTAzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Documentary
The Russell Howard Hour,https://www.imdb.com/title/tt7544016/,"['Comedy', 'News', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMDdlYjVmN2ItZjkxNy00NzRmLTljZDUtZjI2NWRmZmNhMzMyXkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_UY268_CR147,0,182,268_AL_.jpg",True,Comedy
The Age of Stupid,https://www.imdb.com/title/tt1300563/,"['Documentary', 'History', 'News']","https://m.media-amazon.com/images/M/MV5BMjE5NjI5ODYzN15BMl5BanBnXkFtZTcwMzE5NTU1Mw@@._V1_UY268_CR5,0,182,268_AL_.jpg",True,Documentary
Entertainment Tonight Canada,https://www.imdb.com/title/tt0482346/,"['Biography', 'Family', 'News']","https://m.media-amazon.com/images/M/MV5BMzc3Mjk0NDMtOWQ4NS00MjFjLWFhNWItZGQ3YjExODM2OTcxXkEyXkFqcGdeQXVyODAxMzkxMjA@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
The Grand Tour,https://www.imdb.com/title/tt5712554/,"['Comedy', 'Talk-Show', 'TV Series (2016– )\n']","https://m.media-amazon.com/images/M/MV5BYjkyOWIyZGYtYzU3ZS00NWM2LThjZGEtMDZjZjg2MTI2NzBhXkEyXkFqcGdeQXVyNjI4OTg2Njg@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
A Little Late with Lilly Singh,https://www.imdb.com/title/tt10023178/,"['Comedy', 'Talk-Show', 'TV Series (2019– )\n']","https://m.media-amazon.com/images/M/MV5BNzQ0MmFmZWYtYjBjZC00MzA1LTkzZGQtNGUyZmEyMTMzOTVmXkEyXkFqcGdeQXVyMDcwMDkwMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
Top Gear,https://www.imdb.com/title/tt1628033/,"['Talk-Show', 'TV Series (2002– )\n']","https://m.media-amazon.com/images/M/MV5BYzkwZDgwZmQtOWE4Yy00ZjgyLTgxZTYtZTRiMTg5MWY4NTFiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR3,0,182,268_AL_.jpg",True,Talk-Show
Comedians in Cars Getting Coffee,https://www.imdb.com/title/tt2314952/,"['Comedy', 'Talk-Show', 'TV Series (2012– )\n']","https://m.media-amazon.com/images/M/MV5BMWExMDNjMGYtNDcwYy00ZmY4LTliY2UtYWNiNjY4NDY2MTBkXkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Comedy
The IMDb Show,https://www.imdb.com/title/tt7549864/,"['Talk-Show', 'TV Series (2017– )\n']","https://m.media-amazon.com/images/M/MV5BMTkzNTYxNjUzNl5BMl5BanBnXkFtZTgwODI3NDYzNzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Talk-Show
Dr. Phil,https://www.imdb.com/title/tt0329824/,"['Drama', 'Talk-Show', 'TV Series (2002– )\n']","https://m.media-amazon.com/images/M/MV5BMDNlYmE2ZWItM2UxMC00YzY0LWI0YWYtOWU3NTIwMjdjYWY0XkEyXkFqcGdeQXVyMTc1ODgzNTE@._V1_UY268_CR147,0,182,268_AL_.jpg",True,Drama
Nude Interviews,https://www.imdb.com/title/tt7512670/,"['Talk-Show', 'TV Series (2012– )\n']","https://m.media-amazon.com/images/M/MV5BYjE5YzlkOGYtNDU3OS00ZTU5LTg0MjAtZTY1NWZlNDZkYTY3XkEyXkFqcGdeQXVyNzc2OTU2MTA@._V1_UY268_CR150,0,182,268_AL_.jpg",True,Talk-Show
Ellen: The Ellen DeGeneres Show,https://www.imdb.com/title/tt0379623/,"['Comedy', 'Talk-Show', 'TV Series (2003– )\n']","https://m.media-amazon.com/images/M/MV5BODA5ZDQyMzYtZWQwMy00MDQ1LWE2OGUtNGYyNTk0Y2NhZGM4XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
The Tonight Show Starring Jimmy Fallon,https://www.imdb.com/title/tt3444938/,"['Comedy', 'Music', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BOGExZGZkMTQtMDBhMy00ZDExLWFkMjktMDU4YzJmNzJjNTdmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
The Kelly Clarkson Show,https://www.imdb.com/title/tt9022950/,"['Talk-Show', 'TV Series (2019– )\n']","https://m.media-amazon.com/images/M/MV5BYTdmZDA0YTItMWUxMC00NTJmLWFkZmQtNGM2MjIyMTY4N2FjXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR13,0,182,268_AL_.jpg",True,Talk-Show
The Graham Norton Show,https://www.imdb.com/title/tt0924651/,"['Comedy', 'Music', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMDQ5ZWRhODEtNDUzOC00OGU1LWI0YWQtNWI1M2QxNWE4ZDYxXkEyXkFqcGdeQXVyNjg0NTcxMTg@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Comedy
Good Mythical Morning,https://www.imdb.com/title/tt4087032/,"['Comedy', 'Family', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMDg5OGRjNDEtNjgxMi00NjRjLWI3MzQtZWIzMDRjOWQxYzVmXkEyXkFqcGdeQXVyNjUzNDk2Mzk@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
Conan,https://www.imdb.com/title/tt1637574/,"['Comedy', 'Music', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BNTk0NmY0NWItYzM0Yi00MTlmLWE5YjItYTY1MTNlMzg4ZGZjXkEyXkFqcGdeQXVyODQyNDU2MTU@._V1_UY268_CR1,0,182,268_AL_.jpg",True,Comedy
The Eric Andre Show,https://www.imdb.com/title/tt2244495/,"['Comedy', 'Talk-Show', 'TV Series (2012– )\n']","https://m.media-amazon.com/images/M/MV5BZWI4YTVhYmMtZmZjNS00MmFjLTkyMDItNzcxYjVjZjZmODliXkEyXkFqcGdeQXVyMzM4NjcxOTc@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Comedy
The Jerry Springer Show,https://www.imdb.com/title/tt0120974/,"['Talk-Show', 'TV Series (1991– )\n']","https://m.media-amazon.com/images/M/MV5BMTMxNTc0MzcwNF5BMl5BanBnXkFtZTcwNTMyNjYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Talk-Show
The Late Show with Stephen Colbert,https://www.imdb.com/title/tt3697842/,"['Comedy', 'Talk-Show', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BOWU2MDU1ZjEtMDFhZC00NDQ4LTg5NzQtYjQ0Njg2NWI0MDI4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
The Late Late Show with James Corden,https://www.imdb.com/title/tt4280606/,"['Comedy', 'Talk-Show', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BZGZlYjA5ZGEtMDAwZi00ZmZmLWI5NDEtZjgzYjYwMjBkZjY1XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Comedy
Jimmy Kimmel Live!,https://www.imdb.com/title/tt0320037/,"['Comedy', 'Music', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMTFhOWQwMTktYTJlOS00ZGExLWIzMDYtNGU2NTFiOTZjNDZjXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Comedy
The Curious Creations of Christine McConnell,https://www.imdb.com/title/tt8773080/,"['Comedy', 'Horror', 'Talk-Show']","https://m.media-amazon.com/images/M/MV5BMjE5MzM5MTU1NF5BMl5BanBnXkFtZTgwMzcwNDU0NjM@._V1_UY268_CR1,0,182,268_AL_.jpg",True,Comedy
The Tonight Show Starring Johnny Carson,https://www.imdb.com/title/tt0055708/,"['Comedy', 'Talk-Show', 'TV Series (1962–1992)\n']","https://m.media-amazon.com/images/M/MV5BMTk0NDgyOTExNF5BMl5BanBnXkFtZTcwNTEyMTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
The Man Show,https://www.imdb.com/title/tt0202741/,"['Comedy', 'Talk-Show', 'TV Series (1999–2014)\n']","https://m.media-amazon.com/images/M/MV5BMjAzOTY3MzgyMF5BMl5BanBnXkFtZTYwMjM3MDc2._V1_UY268_CR107,0,182,268_AL_.jpg",True,Comedy
A Haunting,https://www.imdb.com/title/tt0484243/,"['Documentary', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMjIxNDI0MTE3MV5BMl5BanBnXkFtZTcwNzA0OTE5MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",True,Documentary
Comedy Bang! Bang!,https://www.imdb.com/title/tt2176287/,"['Comedy', 'Talk-Show', 'TV Series (2012)\n']","https://m.media-amazon.com/images/M/MV5BMTkwODZmZWItN2NmNC00Yzc5LWIyZTQtNDdiNjA3NThkYzFjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",True,Comedy
Live with Kelly and Ryan,https://www.imdb.com/title/tt0096636/,"['Talk-Show', 'TV Series (1988– )\n']","https://m.media-amazon.com/images/M/MV5BOTAyNTMyMzYtYmZjZC00YTMxLWFiZTQtNGRiNTgwYWU3MzJlXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Talk-Show
The Real,https://www.imdb.com/title/tt3004376/,"['Music', 'Talk-Show', 'TV Series (2013– )\n']","https://m.media-amazon.com/images/M/MV5BMjUxMDNlMTktZjk4Ni00NjM4LTgxM2UtOWIxZDJmNTlmZGNhXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Music
Dinner With Dani,https://www.imdb.com/title/tt9270710/,"['Talk-Show', 'TV Mini-Series (2018– )\n']","https://m.media-amazon.com/images/M/MV5BMjAzYmFmOWEtY2RlYi00MzY3LThjMjItZjQwNzhiNmNjOGUzXkEyXkFqcGdeQXVyNjA4NDg1NjY@._V1_UY268_CR109,0,182,268_AL_.jpg",True,Talk-Show
Home & Family,https://www.imdb.com/title/tt2231696/,"['Talk-Show', 'TV Series (2012– )\n']","https://m.media-amazon.com/images/M/MV5BM2VjYTBmNTUtZjUyNi00YmUzLWEwM2ItODdjMmQzMzk0NzUzXkEyXkFqcGdeQXVyNDMzNzQzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Talk-Show
Mystery Science Theater 3000: The Return,https://www.imdb.com/title/tt6782014/,"['Comedy', 'Drama', 'Horror']","https://m.media-amazon.com/images/M/MV5BZjc0NGY5NzQtZWU5YS00NzY5LTk2YzMtMmYwZmYzNTAwNTZjXkEyXkFqcGdeQXVyNzUxNzY1NjM@._V1_UY268_CR4,0,182,268_AL_.jpg",True,Comedy
Ask a Porn Star,https://www.imdb.com/title/tt6056314/,"['Documentary', 'Talk-Show', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BNmM4NGJkY2MtYWIwZC00NzQ2LWIzMTEtZGRlMDY4YzVmZTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_UY268_CR147,0,182,268_AL_.jpg",True,Documentary
The Talk,https://www.imdb.com/title/tt1740718/,"['Talk-Show', 'TV Series (2010– )\n']","https://m.media-amazon.com/images/M/MV5BMjEwNmU0M2EtYjY1MS00ZDhlLTk3NDEtZDRmNmJhNTk2MzFmXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_UY268_CR1,0,182,268_AL_.jpg",True,Talk-Show
Straight Up Steve Austin,https://www.imdb.com/title/tt10393806/,"['Talk-Show', 'TV Series (2019– )\n']","https://m.media-amazon.com/images/M/MV5BZDJhOWYyYTQtMDgxOC00N2Q5LWI1YmItNThhM2E2MjUzODU3XkEyXkFqcGdeQXVyMTA1MDIxODk4._V1_UY268_CR147,0,182,268_AL_.jpg",True,Talk-Show
The View,https://www.imdb.com/title/tt0123366/,"['Talk-Show', 'TV Series (1997– )\n']","https://m.media-amazon.com/images/M/MV5BOWFmOGU5ZWItNzFjZC00NDUyLWIwN2UtMjM2YzU2YzUyOTUzXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Talk-Show
Latex Fashion TV,https://www.imdb.com/title/tt7018306/,"['Talk-Show', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BZDI4OWIyYjUtMGE0ZS00ZDllLTkyOGQtN2U1ODQzMDY1ZWEyXkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_UY268_CR77,0,182,268_AL_.jpg",True,Talk-Show
Da Ali G Show,https://www.imdb.com/title/tt0241088/,"['Comedy', 'Talk-Show', 'TV Series (2000–2004)\n']","https://m.media-amazon.com/images/M/MV5BNDI1MTY5ZWUtMDNiNi00N2VlLWJmZjYtNGFkNTBmY2FjMmQ5XkEyXkFqcGdeQXVyMjMwNjYyMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",True,Comedy
IMDb at Toronto International Film Festival,https://www.imdb.com/title/tt8783910/,"['Talk-Show', 'TV Series (2017– )\n']","https://m.media-amazon.com/images/M/MV5BMzM0MzRhMzItNTA2ZS00NjQwLTk3MTktM2Y1NzgyZGM1ZTdmXkEyXkFqcGdeQXVyNzU1ODY5NTg@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Talk-Show
My Next Guest Needs No Introduction with David Letterman,https://www.imdb.com/title/tt7829834/,"['Talk-Show', 'TV Series (2018– )\n']","https://m.media-amazon.com/images/M/MV5BYjk4ZWM1ZWYtNjZlZS00MDBmLTk5N2UtZWE1ZDE5MWRkMzdkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Talk-Show
The Kapil Sharma Show,https://www.imdb.com/title/tt5747326/,"['Comedy', 'Talk-Show', 'TV Series (2016– )\n']","https://m.media-amazon.com/images/M/MV5BZjBmNTcwZGYtZmIyZS00NjUxLWFlM2QtMGQ5YzY1NzZlOTQ3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg",True,Comedy
The Angry Video Game Nerd,https://www.imdb.com/title/tt1230180/,"['Comedy', 'Talk-Show', 'TV Series (2004– )\n']","https://m.media-amazon.com/images/M/MV5BYzExNjRkZmItYzFlNi00ZWI5LWE2MTEtNTcyZDQ1Y2QyZjBiXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_UY268_CR3,0,182,268_AL_.jpg",True,Comedy
Casting Calls,https://www.imdb.com/title/tt8589176/,"['Documentary', 'Talk-Show', 'TV Series (2018– )\n']","https://m.media-amazon.com/images/M/MV5BMjc2MDEyMzQ4Ml5BMl5BanBnXkFtZTgwMzUxMzQxNzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Documentary
The Doctors,https://www.imdb.com/title/tt1132615/,"['Talk-Show', 'TV Series (2008– )\n']","https://m.media-amazon.com/images/M/MV5BZTU4ZjA5MWYtNWM2MS00NDg2LWFjY2ItYjNkN2M4ODRhZThjXkEyXkFqcGdeQXVyMTk2MTEzMQ@@._V1_UY268_CR147,0,182,268_AL_.jpg",True,Talk-Show
The Last Drive-In with Joe Bob Briggs,https://www.imdb.com/title/tt8865058/,"['Horror', 'Talk-Show', 'TV Series (2018– )\n']","https://m.media-amazon.com/images/M/MV5BN2FhODczZDAtYTA3OC00Yjk3LTkyZTktZGZjZWI3NzM4MzJhXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UY268_CR7,0,182,268_AL_.jpg",True,Horror
Late Night with Seth Meyers,https://www.imdb.com/title/tt3513388/,"['Comedy', 'Talk-Show', 'TV Series (2014– )\n']","https://m.media-amazon.com/images/M/MV5BYWFhMmE3MWMtOTAwOS00MDYyLTlmMzgtMjJlMzBhN2ExMzc1XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
The Shop,https://www.imdb.com/title/tt8755712/,"['Talk-Show', 'TV Series (2018– )\n']","https://m.media-amazon.com/images/M/MV5BNWVkYjA1NGQtYmIxNC00OThmLWFkODEtZjlkYWNiODE0YWVkXkEyXkFqcGdeQXVyNzE3MDkxODc@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Talk-Show
Talking Dead,https://www.imdb.com/title/tt2089467/,"['Talk-Show', 'TV Series (2011– )\n']","https://m.media-amazon.com/images/M/MV5BMTU2NzgxODE0NF5BMl5BanBnXkFtZTgwODE0Njc5NjE@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Talk-Show
The Joe Rogan Experience,https://www.imdb.com/title/tt6567314/,"['Comedy', 'Talk-Show', 'TV Series (2009– )\n']","https://m.media-amazon.com/images/M/MV5BMjNjYjJkYTYtYjI5Zi00NWE4LWFiZjItMjM0N2VlZjgxY2U0XkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
Hot Ones,https://www.imdb.com/title/tt6556992/,"['Comedy', 'Talk-Show', 'TV Series (2015– )\n']","https://m.media-amazon.com/images/M/MV5BYTIzZWQ5OGYtZjFiYS00ZTA0LTk3ZDgtMTljMzhjYzBhZTk1XkEyXkFqcGdeQXVyNjk1MjAwNDk@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
Wendy: The Wendy Williams Show,https://www.imdb.com/title/tt1261356/,"['Talk-Show', 'TV Series (2008– )\n']","https://m.media-amazon.com/images/M/MV5BNDEzZGE5MjEtYTMwMy00OWY0LTgyZjUtODVhNmZiNDMyNzQwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Talk-Show
The Hunger,https://www.imdb.com/title/tt0118346/,"['Drama', 'Fantasy', 'Horror']","https://m.media-amazon.com/images/M/MV5BMTQxMjM2MjkxOV5BMl5BanBnXkFtZTcwNTI1MjY4Mw@@._V1_UY268_CR7,0,182,268_AL_.jpg",True,Drama
The Steve Wilkos Show,https://www.imdb.com/title/tt1084587/,"['Drama', 'Talk-Show', 'TV Series (2007– )\n']","https://m.media-amazon.com/images/M/MV5BZTQyOTE4MDktYzg3YS00MDVlLTkzZmYtMDU2NjFhN2Q1YTQ4XkEyXkFqcGdeQXVyNTk1ODMyNjA@._V1_UY268_CR16,0,182,268_AL_.jpg",True,Drama
